journal_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
154,326357213522,327633976870,318402440409,303815583798,323171035491,351247265255,247156648259,348858301175,316605454627,358338714313,275695483123,310766917409,302839601530,360128437145,378982343365,286734428137,311408703745,282051342741,366405904325,323624258625,305695706195,308262281647,345380443379,354164923152,310459474418,290577716817,318583428856,404395730908,296455096758,340289787470,288638472974,294191493625,322638804603,341166532048,329650156316,315510096353,307819477745,371388889823,366641942576,283179998851
155,326357909025,327634285985,318402765982,303815950867,323171254443,351247545743,247156902985,348858562349,316605857476,358338714313,275695753598,310767187882,302839949281,360128437145,378982723318,286734657110,311409113038,282052026072,366406213435,323624535541,305696166999,308262648724,345381117410,354165373937,310459983167,290578660606,318583873207,404396291174,296455444509,340289787470,288638727701,294191776979,322639126598,341167186055,329650529832,315510437660,307819735340,371389395715,366641942576,283180250009
156,326358402024,327634588660,318403027156,303816259982,323172645464,351247790458,247157109059,348858894359,316606153708,358338881749,275696056271,310767484111,302840232632,360128437145,378983167668,286735017748,311409451490,282052360942,366406700007,323624863979,305696321553,308262777523,345381246207,354165547816,310460076900,290578815161,318584008445,404396497248,296455631265,340290264011,288638759899,294192105414,322639481499,341167505189,329650529832,315510705269,307820102414,371389730592,366642464210,283180578445
157,326358872130,327635091682,318403404242,303816672138,323173260832,351248209041,247157483280,348859316527,316606456377,358338952589,275696465563,310768025058,302840709169,360129996304,378983628474,286735375522,311409960240,282052728730,366407067084,323625198853,305696939779,308263266957,345381339939,354166349940,310460705855,290579359687,318584143683,404397106168,296456075620,340290264011,288638766339,294192514706,322639893650,341167975305,329650562031,315511053018,307820460186,371390236478,366643488159,283180906879
158,326359465308,327635291320,318403980964,303817293938,323173763145,351248605448,247158062874,348859908997,316606965836,358340289929,275696797578,310768472981,302841230791,360131219873,378984253142,286735877839,311410578470,282053173074,366407208763,323625891498,305697339049,308263734204,345381339939,354166762093,310461072927,290579752518,318584150123,404397589157,296456526416,340293067506,288638766339,294193004139,322640389515,341168571357,329650562031,315511610415,307820950329,371391041466,366644215864,283181515806
159,326359816635,327635291320,318404302957,303817583734,323174062956,351248605448,247158314031,348860301832,316607300710,358341156447,275696797578,310768807852,302841501260,360131571203,378984362621,286736180517,311410829625,282053450698,366407208763,323626229949,305697671055,308264098415,345381339939,354167103407,310461525144,290580074516,318584150123,404398043516,296456829091,340293383064,288639723007,294193303953,322640782341,341168886914,329652086847,315511951729,307821275902,371391447179,366644595818,283181729037
160,326360049183,327635291320,318404509034,303817809128,323174391390,351248605448,247158549441,348860533667,316607500349,358341475575,275697348549,310769104796,302841803929,360131916095,378984362621,286736476753,311411080780,282053679662,366408039499,323626506864,305697941527,308264317373,345381339939,354167381033,310461756981,290580370748,318584492143,404398294668,296457157527,340293621341,288640442109,294193552245,322641007738,341169150949,329652647117,315512209320,307821511317,371391792070,366644943572,283182063911
161,326360512851,327635829412,318404992740,303818259922,323174790666,351248605448,247158858556,348861055299,316607896760,358342026540,275697719202,310769368833,302842206774,360132293188,378984362621,286736856710,311411434975,282053975896,366408039499,323626925456,305698222018,308264542771,345382180691,354167709469,310462099008,290580619030,318586015519,404398745458,296457460201,340294037072,288640809180,294193932201,322641429903,341169656841,329652975555,315512396075,307821929910,371392345906,366645375046,283182231347
162,326360622326,327635829412,318405089338,303818298562,323174842185,351248605448,247158935836,348861110393,316607948279,358342090940,275697996830,310769581351,302842432169,360132512145,378984362621,286736972628,311411608852,282054098254,366408522480,323627051387,305699024845,308265238282,345384064687,354168457212,310462904707,290581247276,318586882040,404399305722,296458249434,340294545823,288640892896,294194041679,322641526499,341169798521,329653056409,315512685870,307822007187,371392442504,366645497405,283182231347
163,326361495286,327637470140,318405778406,303818949702,323175547705,351251091944,247159470348,348861848113,316608531449,358343057639,275698473383,310770258254,302843089028,360133310683,378984362621,286737707492,311412185584,282054775152,366408921749,323627515061,305699179400,308265534519,345384348040,354168457212,310463104342,290581473378,318587107434,404399473156,296458513472,340294842054,288641611282,294194041679,322642325035,341170642865,329653843506,315512833984,307822857963,371393271085,366646254450,283183091436
164,326362059130,327637840790,318406191266,303819429822,323176082216,351251597826,247159879634,348862338258,316608960057,358343476228,275698831157,310770606003,302843476128,360133848769,378986887754,286738123224,311412575552,282055167979,366409240880,323627515061,305699794761,308266459002,345385140137,354168940207,310463910041,290582244013,318587729951,404400104255,296459047979,340295566896,288642113583,294194041679,322642744331,341171251794,329654340090,315513494430,307823338095,371393767666,366646731003,283183445625
165,326362464840,327638211438,318406191266,303819820501,323176427102,351252048622,247160162986,348862782609,316609462365,358343953489,275699095192,310770606003,302843811000,360134277380,378987419396,286738142544,311412981264,282055574392,366410874455,323627515061,305699884918,308266549161,345385256053,354169442515,310464006640,290582289091,318587781471,404400130014,296459151015,340295647747,288642564373,294194041679,322643195832,341171681117,329654691411,315514432491,307823715187,371394189842,366647275531,283183861353
166,326362567873,327638340235,318406281424,303819942859,323176549458,351252183860,247160253145,348862914983,316609591162,358344082286,275699217550,310770606003,302843952675,360134457696,378987535312,286738142544,311413097184,282055696747,366411009691,323627515061,305700251992,308266920524,345385781252,354169442515,310464380150,290582698380,318588109903,404400207293,296459508784,340295970452,288642625905,294194048119,322643292429,341171829235,329654833087,315514561285,307823818226,371394341538,366647352811,283183980849
167,326363170357,327638869017,318407277454,303820455181,323177113296,351252792781,247160681749,348863526767,316610149272,358344700512,275699700543,310770606003,302844628853,360135018673,378988154243,286738142544,311413706113,282056251282,366411554922,323629187282,305700586860,308267233219,345386045283,354169442515,310464663508,290583007498,318588438338,404400207293,296459840791,340296337524,288643167562,294196355029,322643820485,341172389507,329655341833,315515122258,307824137356,371394918262,366647881596,283184409456
168,326363328487,327638965616,318407522171,303820571099,323177209895,351252953776,247160814121,348863526767,316610278070,358344900148,275699803582,310770606003,302844719010,360135141030,378988386078,286738142544,311413860671,282056360761,366411728796,323629680999,305701109197,308267861465,345386834511,354169639288,310465404094,290583593523,318589088767,404401425847,296460298018,340296988663,288643302798,294196451627,322643929963,341172537625,329655483512,315515270373,307824324114,371395156536,366648165667,283184609094
169,326363879454,327639664700,318407979399,303821118489,323177773745,351253678621,247161320009,348863526767,316611012221,358345818180,275700296594,310772648867,302845347956,360135910951,378989078729,286738148984,311414469595,282056953226,366412431451,323630254142,305701109197,308268589173,345387594404,354171917574,310465961500,290584331237,318589981047,404403307712,296460613568,340297933179,288643885964,294197005464,322644528867,341173211666,329656179023,315515895033,307825238580,371395845603,366648832553,283185208714
170,326364859017,327640518339,318408488148,303821830450,323178666018,351254512935,247161815882,348863533207,316611891621,358346733349,275700999256,310773438096,302845741493,360136761726,378990003202,286740604742,311414830233,282057591484,366413333734,323631021201,305701109197,308268672893,345387684563,354172326865,310465961500,290584408514,318590090524,404403694099,296460613568,340298029778,288644655877,294197939964,322644629040,341174026670,329657122822,315516713611,307825531954,371396612652,366649656866,283185956456
171,326365039329,327640730858,318409326045,303821881970,323178949376,351254744770,247161951120,348863533207,316612059059,358346900783,275701186016,310773618413,302845747933,360137006440,378990225736,286740707781,311414830233,282057816882,366413520485,323631175759,305701109197,308268904731,345387961476,354172706821,310465961500,290584663241,318590393199,404403983896,296460987083,340298274489,288644907035,294198104536,322644761414,341174252070,329657277380,315516855290,307826276122,371396870247,366649830744,283186136776
172,326365168126,327640859652,318409403323,303821881970,323179030231,351254890025,247162034838,348864177193,316612181417,358347093981,275701276176,310773760802,302845747933,360137160995,378990428948,286740843732,311414830233,282057913479,366413713681,323631375398,305702711287,308269401320,345388563959,354173260654,310466186893,290585239965,318590992105,404404711591,296461831415,340298918477,288645032968,294198201845,322644761414,341174361549,329657412619,315516984087,307826411362,371397024806,366650004623,283186291334
173,326365761302,327641423500,318409928528,303821881970,323179661340,351255524709,247162544303,348864177193,316612558510,358347854598,275701814268,310774379745,302845747933,360137872960,378991124455,286741368943,311415464925,282058390027,366414425640,323631855529,305703494090,308270161232,345389617230,354174094978,310467916355,290585806656,318591800663,404405610304,296462772347,340299620434,288645468010,294198749951,322646314124,341174799463,329658066620,315517464209,307826868597,371397595082,366650549154,283186817256
174,326366708672,327642373730,318410711327,303823454728,323180560064,351256400530,247163214047,348867096586,316612558510,358348753312,275702720141,310775282043,302846260262,360138907621,378992187026,286742188240,311415464925,282059024695,366415379456,323632654791,305703680847,308270354427,345389846201,354174349708,310468128872,290585993412,318591968102,404406045348,296462907584,340299923106,288646273711,294199610038,322647183502,341175248101,329658910247,315518204791,307827808823,371397601522,366651544475,283187426185
