avgqu-sz,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
125,8.08,8.08,8.08,8.08,7.92,8.0,8.0,7.92,7.92,8.0,8.0,8.16,8.08,8.07,8.08,8.08,8.06,8.0,7.95,8.08,8.0,8.0,7.99,7.92,7.99,7.92,7.82,8.08,7.92,8.08,8.0,8.0,8.0,8.48,8.0,7.92,8.08,8.08,8.0,7.92,8.08,8.08,8.08,8.08,7.91,8.16,7.92,8.0,8.08,7.91,8.0,8.07,8.08,7.92,8.08,8.0,7.91,8.0,8.08,8.08,7.92,8.08,7.84,8.08,8.08,7.84,7.92,8.08,8.0,8.08,8.08,8.08,8.0,7.92,8.08,8.08,8.08,8.08,7.92,8.0,8.08,8.0,8.08,8.16,7.99,8.0,8.08,8.08,8.08,8.0,8.0,8.11,8.0,8.07,8.08,7.91,8.0,8.03,8.0,8.0,7.99,8.08,7.91,8.0,8.16,8.08,8.08,7.99,8.08,8.16,7.91,7.99,7.99,8.07,8.0,8.08,8.08,8.16,7.99,8.08,8.0,8.0,8.16,8.16,8.08,8.08,8.0,7.92,7.92,8.08,8.08,8.16,8.0,8.07,8.08,7.92,8.0,8.08,8.08,7.84
126,8.08,8.16,8.0,8.0,8.0,7.89,8.08,8.08,8.16,8.08,8.08,7.91,8.0,8.0,8.11,8.0,8.08,7.91,7.92,8.0,8.08,8.25,8.0,7.92,8.08,8.11,8.16,7.99,8.08,8.0,8.16,8.07,8.0,8.08,8.16,8.0,7.92,8.0,8.08,8.08,7.91,8.0,8.08,7.92,8.08,7.92,8.08,7.84,7.92,8.08,8.0,7.91,8.0,8.0,8.07,8.0,8.08,8.0,7.92,7.99,8.0,8.08,8.16,8.0,8.0,8.03,7.92,8.0,8.08,8.0,8.0,8.0,8.08,8.03,7.76,8.08,7.92,8.08,8.08,7.92,7.99,8.0,8.08,8.0,8.06,7.98,8.16,8.08,8.08,8.07,8.02,7.91,8.0,8.07,7.99,8.0,7.99,8.0,7.99,8.08,7.99,8.0,8.16,8.07,8.08,7.98,8.08,8.0,8.08,8.0,8.08,8.0,8.0,7.92,8.16,8.0,8.16,7.99,7.99,7.84,8.0,8.16,8.08,7.92,7.92,8.0,8.08,8.0,7.84,7.99,8.0,8.08,8.08,8.07,7.92,8.0,8.08,8.0,8.0,8.08
127,7.92,7.84,8.08,7.87,7.91,7.92,7.92,7.92,8.07,8.0,8.03,8.08,8.0,8.08,8.12,8.08,8.0,8.07,8.08,8.0,8.0,7.84,8.08,8.0,8.08,8.07,7.99,8.08,8.08,8.08,8.08,8.16,8.07,8.08,8.0,8.0,8.08,8.08,7.92,8.16,8.08,8.16,8.08,8.08,8.08,8.16,8.16,7.98,8.06,8.07,7.99,7.99,7.99,7.84,8.16,8.08,7.92,8.0,8.08,7.92,8.0,8.08,7.95,8.0,8.08,8.05,8.0,8.08,8.16,8.0,8.0,8.08,7.84,7.99,8.08,8.0,8.16,8.16,8.08,7.91,7.98,8.07,7.92,8.0,8.0,8.0,8.0,8.07,8.02,8.16,7.92,8.08,8.08,7.92,8.08,7.92,8.08,8.08,7.84,7.91,8.0,8.16,8.08,7.91,8.0,8.07,8.0,8.0,8.0,7.99,7.91,8.08,7.99,8.07,8.08,8.16,8.0,8.08,8.08,8.0,7.92,8.08,7.99,7.91,8.0,8.0,8.07,7.92,8.15,7.91,8.0,8.0,8.08,8.0,7.92,8.33,8.08,8.08,7.99,7.99
128,8.0,8.0,7.91,8.0,8.0,8.08,8.0,7.91,8.08,8.0,8.0,8.0,8.07,8.0,7.95,8.08,8.25,8.08,7.92,8.08,8.0,8.0,7.99,7.92,8.0,7.92,7.99,8.0,8.08,8.0,7.91,7.92,8.0,7.92,8.08,8.08,8.0,8.0,8.0,8.0,7.92,8.08,8.08,8.08,8.0,8.0,8.0,8.16,7.92,8.0,8.0,8.0,8.08,8.0,7.99,8.0,7.99,7.92,7.92,8.0,8.08,7.92,8.16,7.91,8.08,8.08,8.03,7.84,7.91,8.24,8.0,8.08,8.0,8.0,7.92,8.08,7.99,8.08,7.92,8.16,8.07,8.08,7.92,8.0,7.91,8.08,8.08,7.92,8.0,8.0,8.0,7.84,8.0,8.08,8.0,8.08,8.08,7.92,7.92,8.0,8.08,8.08,8.08,7.99,8.08,7.92,8.0,8.0,8.0,8.08,7.99,7.91,7.99,8.0,8.0,8.0,8.08,8.0,8.16,8.0,8.08,8.0,8.0,8.08,8.08,8.16,8.0,8.0,7.92,8.0,8.08,8.08,7.99,8.07,8.16,8.0,8.0,8.08,8.0,8.08
129,8.0,7.77,8.16,7.92,7.84,8.0,8.08,8.0,8.08,7.92,8.16,8.08,8.0,8.0,8.08,8.0,7.99,8.08,8.08,7.92,7.99,7.99,8.08,8.16,8.08,7.91,8.0,8.07,7.91,8.08,8.08,8.0,8.0,8.0,8.0,8.08,8.0,8.07,8.16,8.08,8.08,8.07,8.0,8.08,8.16,7.99,8.0,8.0,8.16,7.99,8.08,8.16,8.0,8.08,7.92,7.95,8.0,8.0,8.08,8.08,7.92,8.08,7.92,8.0,8.0,8.0,7.92,8.08,7.99,8.0,7.92,8.08,8.0,8.0,8.08,8.0,8.08,8.0,8.0,7.92,8.0,8.0,8.16,8.16,8.0,8.0,8.0,8.08,7.99,8.0,8.0,8.08,8.0,8.0,8.0,7.9,8.0,8.08,7.92,8.08,8.08,8.0,8.08,8.08,8.07,8.07,7.83,8.08,8.16,7.84,8.08,7.99,8.08,8.08,8.0,8.08,7.98,7.84,8.0,8.08,8.16,8.0,8.07,8.08,8.08,8.0,8.08,8.07,8.0,8.07,8.08,8.0,8.08,8.0,8.08,8.08,8.0,7.91,8.08,8.0
130,8.0,8.15,8.08,8.0,7.99,8.0,8.08,8.08,8.0,8.07,8.07,8.0,8.0,8.08,8.0,7.92,8.16,8.0,8.08,7.92,8.0,7.91,8.08,8.03,7.91,7.84,8.08,7.92,7.92,7.91,8.08,7.98,8.08,8.0,8.0,7.92,8.08,7.99,7.99,7.99,8.08,7.92,7.99,8.0,7.82,8.02,8.16,8.08,8.08,8.08,8.0,8.0,8.0,8.08,8.02,8.08,8.0,8.0,8.08,8.0,8.08,8.0,8.16,8.0,8.08,8.0,8.08,8.0,8.0,8.08,7.92,8.0,8.08,7.99,8.08,8.0,8.0,7.92,8.08,8.08,8.0,8.06,8.07,7.92,8.08,8.0,8.16,7.92,8.0,8.08,8.08,7.99,8.0,7.99,7.92,8.08,7.92,8.08,8.07,7.91,7.91,7.91,8.0,8.0,8.03,8.08,8.0,8.08,7.84,8.08,8.0,8.16,8.08,7.92,7.99,8.0,8.0,8.0,8.07,7.84,7.9,8.16,7.92,8.08,8.07,8.08,8.0,8.0,8.0,7.99,8.0,7.92,8.0,8.08,8.0,8.0,8.16,8.07,8.07,8.07
131,8.0,7.76,7.92,8.0,8.0,8.0,7.99,7.92,8.08,7.92,8.08,8.16,8.0,8.0,8.07,7.98,7.84,8.08,8.08,7.91,8.08,7.9,8.0,7.99,8.16,8.0,8.0,8.16,8.08,8.08,8.08,8.0,8.0,8.0,7.99,8.08,8.0,8.0,8.16,8.08,8.08,8.0,8.0,8.0,8.07,8.0,8.0,8.0,7.91,8.0,8.07,8.07,7.99,8.0,7.88,7.92,7.84,8.0,8.0,7.98,8.0,8.0,7.92,8.0,8.0,8.08,7.92,8.0,8.08,8.0,8.08,8.0,8.08,8.0,7.92,8.0,8.07,7.99,8.08,8.08,8.08,8.08,8.07,8.07,7.98,7.99,7.94,8.0,8.0,8.0,8.16,8.08,8.0,7.92,8.11,8.0,8.0,7.92,8.0,8.08,7.92,8.03,8.08,8.08,8.0,8.0,8.0,7.92,8.0,8.0,8.0,8.0,8.0,8.16,7.99,8.08,8.0,8.0,7.91,7.98,8.08,8.16,8.08,8.07,7.84,7.92,7.84,7.99,7.92,8.08,8.08,8.16,8.08,8.08,8.08,8.08,7.91,8.16,8.16,8.08
132,8.0,8.08,8.08,8.08,8.0,7.91,8.08,8.16,8.0,8.08,7.83,7.91,8.0,8.16,8.08,8.0,8.16,8.07,8.0,8.08,8.08,8.0,7.91,8.0,8.0,8.07,7.92,8.0,8.0,8.0,7.99,8.0,8.0,8.08,7.99,7.91,8.08,8.08,7.84,8.08,8.08,8.08,8.08,8.08,8.16,8.0,8.0,8.0,8.16,8.08,8.08,7.92,7.99,8.0,8.03,8.0,8.08,8.08,8.0,8.0,8.0,8.0,8.08,8.08,8.0,8.08,8.08,8.0,8.0,8.08,8.0,8.08,8.0,7.99,8.0,8.0,7.92,8.08,8.08,7.92,8.08,8.0,8.0,8.0,8.0,8.0,7.99,8.08,7.99,8.16,8.0,7.92,8.0,8.07,7.84,7.99,8.07,8.16,8.08,7.84,8.08,7.98,7.9,8.08,8.05,8.08,8.16,8.03,7.92,7.95,8.07,8.0,8.0,8.08,8.0,8.16,8.0,8.0,8.08,8.08,8.0,7.92,7.91,8.08,8.08,8.07,8.16,8.07,8.0,8.0,7.99,7.92,8.0,8.08,8.0,8.08,8.08,8.07,7.98,8.08
133,7.92,8.08,8.0,8.0,8.16,7.91,8.08,8.08,8.08,8.0,7.98,8.08,8.07,8.08,8.0,7.92,8.0,7.87,8.08,8.07,7.92,7.92,7.91,8.0,7.92,8.08,8.07,8.0,8.08,7.99,9.62,8.08,26.01,8.08,8.0,8.16,7.99,8.08,8.0,8.0,7.92,8.16,8.0,7.91,7.92,8.0,8.07,8.0,8.0,8.08,8.07,8.16,8.0,8.08,8.0,8.08,8.08,7.99,8.0,8.0,7.92,8.0,7.92,8.08,8.08,8.0,8.0,8.0,7.99,8.0,8.0,8.0,7.92,7.84,8.08,8.08,8.08,8.08,8.08,8.16,8.08,8.0,8.16,8.0,7.9,8.0,7.92,8.08,8.08,8.08,8.0,8.08,7.99,8.0,8.0,8.08,7.92,8.08,8.0,8.16,8.0,7.84,8.08,8.16,7.95,7.99,8.0,7.96,7.98,8.08,7.99,8.08,8.08,8.0,8.08,8.0,8.08,8.0,8.08,8.0,8.0,8.16,8.0,8.07,8.16,7.92,7.92,7.84,8.06,7.92,8.08,8.07,7.98,8.08,8.24,8.0,8.08,7.99,8.0,8.0
134,8.08,8.0,8.06,8.16,7.92,7.92,8.08,8.08,8.08,8.08,8.0,8.0,8.08,8.08,8.08,8.08,18.92,7.92,8.07,8.0,7.83,8.16,8.08,7.92,8.08,7.84,8.07,8.0,8.0,8.16,8.24,8.0,7.98,19.88,8.07,8.0,8.08,7.92,8.08,7.99,8.07,8.0,8.08,8.15,8.06,7.84,8.0,8.0,7.99,8.08,8.0,8.08,7.91,8.0,7.92,7.84,8.0,7.83,8.0,7.91,8.08,7.99,8.08,7.91,7.92,7.84,7.84,8.0,7.99,7.91,8.0,8.0,8.08,8.0,7.84,8.0,7.92,7.92,8.08,8.08,8.08,8.0,7.92,8.16,8.24,8.0,8.16,8.16,8.0,8.0,8.15,8.0,8.08,8.0,7.92,8.08,8.16,8.0,8.11,7.91,8.0,8.08,8.0,7.92,8.0,8.0,8.0,7.95,8.08,8.0,7.92,8.08,7.99,8.07,8.07,7.92,8.08,8.07,8.0,8.16,8.0,8.0,8.01,8.08,8.0,8.16,8.08,8.08,7.84,8.08,8.08,8.08,8.07,8.0,8.08,7.99,8.08,8.16,8.08,7.92
135,7.92,8.0,8.08,8.0,8.08,8.0,8.08,8.0,8.06,8.0,8.0,7.91,7.91,8.0,8.16,8.16,7.92,8.08,7.92,8.08,8.08,8.0,7.92,8.08,8.08,8.0,8.0,8.08,8.08,7.9,8.0,8.08,7.92,7.89,7.92,8.08,8.0,8.0,7.92,8.08,7.94,8.08,7.92,7.99,8.08,8.08,8.08,8.0,7.99,8.0,8.08,7.91,8.08,8.0,8.0,8.08,8.0,8.08,8.0,8.0,8.0,7.92,7.92,7.92,8.0,8.0,8.16,8.0,8.08,8.08,8.0,8.08,8.0,8.0,8.08,7.92,8.08,8.16,8.07,7.99,7.98,8.07,8.08,7.91,7.91,8.07,8.0,8.0,8.0,8.16,8.16,8.0,7.92,8.0,8.0,8.0,8.0,7.92,7.92,7.84,8.0,8.0,7.92,8.16,8.0,7.99,8.08,8.08,8.08,8.0,8.0,8.08,7.92,8.08,8.07,8.0,8.08,8.07,7.99,8.0,7.99,8.08,8.0,8.0,8.08,8.08,8.08,8.0,7.84,8.08,8.08,7.99,8.07,8.16,8.03,8.08,8.08,7.92,8.07,8.19
136,7.92,8.08,8.0,8.08,7.92,7.99,8.0,8.08,8.0,8.0,8.06,8.06,8.0,8.0,7.84,8.08,7.92,8.0,7.92,8.0,8.08,7.84,8.0,7.92,8.0,7.84,8.0,8.08,8.08,8.08,8.0,8.0,8.06,8.08,8.07,8.08,7.99,8.08,8.0,7.84,8.08,8.08,7.95,8.08,8.0,8.08,7.91,8.08,7.95,8.08,8.0,8.08,8.08,8.08,8.0,8.0,8.08,7.84,7.91,8.08,8.0,8.0,8.16,8.08,8.07,8.08,7.84,8.0,8.0,8.0,8.08,8.0,8.08,7.92,8.0,8.0,8.06,8.0,8.07,7.92,8.08,7.99,7.91,8.0,8.03,8.08,8.0,8.16,8.0,7.99,8.0,8.0,8.08,8.08,7.84,8.08,7.99,8.16,8.0,8.07,8.0,8.08,8.08,8.08,8.08,8.16,8.08,8.0,7.92,8.0,8.08,8.0,8.08,7.91,7.92,8.11,8.0,8.0,7.99,8.0,8.08,8.07,8.0,8.08,8.0,8.0,7.83,8.08,7.92,8.0,8.08,8.0,8.0,7.92,8.0,8.0,8.0,8.0,8.08,8.0
137,7.99,8.0,8.0,8.0,7.92,7.84,7.99,8.0,8.0,8.08,7.92,8.0,8.08,8.03,8.16,7.99,7.92,8.08,8.0,8.03,8.08,8.08,8.0,8.16,8.0,8.08,7.99,7.91,7.99,8.0,8.08,8.08,8.16,8.0,8.0,8.0,7.99,8.0,8.0,8.11,7.92,8.0,8.0,8.08,7.92,8.16,8.08,8.0,8.08,7.99,8.08,8.0,8.0,7.92,8.0,7.91,7.92,8.0,8.08,7.84,8.0,8.0,8.0,7.92,7.84,8.0,8.0,8.08,8.08,8.0,7.84,8.08,8.0,8.0,7.92,8.0,7.84,7.92,7.99,8.08,8.0,8.08,8.0,7.98,8.05,8.16,8.0,8.08,8.0,7.92,8.08,8.08,8.08,8.0,7.99,8.0,8.11,8.08,7.91,8.0,8.0,8.08,8.0,8.0,8.16,8.0,7.92,8.08,8.08,8.0,7.92,8.0,7.92,8.08,8.0,8.0,8.0,7.98,8.16,8.0,8.0,8.0,8.0,8.0,8.08,8.0,8.03,8.16,8.08,7.92,7.9,8.08,8.15,8.0,8.08,8.08,7.98,7.92,8.08,8.08
138,8.02,8.0,8.08,8.0,8.16,7.99,8.08,8.16,8.08,7.92,8.0,8.0,8.0,8.08,8.0,8.16,8.0,7.92,7.84,7.92,8.0,8.0,8.08,7.92,8.08,7.77,8.08,8.07,8.0,8.0,8.08,8.0,8.08,8.11,7.99,7.99,8.0,8.03,8.08,8.0,7.92,7.99,8.0,8.08,8.16,8.0,7.92,8.08,8.08,8.0,8.0,8.0,8.16,8.15,8.0,8.08,8.0,7.92,8.0,8.0,7.99,8.0,8.08,8.0,8.07,7.91,8.08,8.0,8.0,8.0,8.08,8.0,8.0,8.0,7.99,8.0,8.0,8.0,7.91,7.84,7.98,8.08,8.11,7.99,8.03,7.92,8.16,8.0,8.08,8.08,8.08,8.16,8.0,8.0,8.0,7.92,7.97,8.0,8.0,7.77,8.08,8.16,8.07,8.08,7.91,8.16,8.08,8.0,8.0,8.0,8.08,7.92,8.16,8.07,8.16,8.0,8.0,8.0,8.08,7.91,8.0,8.08,8.0,8.0,8.08,8.08,8.0,8.0,7.92,7.76,8.08,8.08,8.0,8.08,8.0,8.08,8.07,8.07,7.9,7.92
139,7.92,8.0,8.0,8.0,8.0,7.98,8.0,8.08,8.08,8.08,8.08,8.08,8.16,7.92,8.16,8.08,7.83,8.0,8.0,7.92,8.0,7.92,8.0,8.08,7.92,8.16,8.0,8.0,8.0,8.0,8.0,7.92,7.99,7.91,8.0,8.08,8.0,8.0,8.0,7.99,7.92,8.0,8.0,8.08,8.0,8.08,8.08,8.0,8.08,8.16,7.99,8.0,8.08,7.84,8.0,8.0,7.92,7.92,8.08,8.0,8.08,7.92,7.92,8.08,7.84,8.08,8.07,7.99,7.9,8.08,7.92,8.0,8.0,8.0,8.08,8.0,8.0,8.16,8.0,7.99,8.0,8.0,8.0,8.16,8.0,8.0,8.0,7.92,7.92,8.0,8.07,8.0,8.08,8.0,8.0,8.07,7.95,8.08,8.08,8.08,8.0,8.08,8.0,8.0,7.92,8.0,8.08,8.0,8.08,8.08,8.0,8.02,8.08,7.98,8.0,7.9,8.08,8.0,7.92,8.08,8.0,8.0,7.84,7.92,8.08,8.0,8.0,8.08,8.0,7.92,7.99,8.0,8.0,8.08,8.0,8.0,8.08,8.08,8.08,8.08
140,8.0,7.91,7.92,8.0,8.08,8.08,8.07,7.99,8.0,7.94,7.99,7.99,8.0,8.08,8.08,8.08,7.91,8.25,8.13,8.07,8.0,7.84,7.99,8.08,8.08,8.0,7.76,8.0,8.16,8.07,8.0,8.16,8.0,7.99,8.08,8.16,8.08,7.92,8.07,8.07,8.07,8.08,7.92,8.0,8.16,8.16,7.92,8.16,7.92,8.08,8.0,8.08,7.92,8.08,8.08,8.08,8.0,7.92,8.0,8.08,7.92,8.08,8.06,7.84,8.08,8.0,8.0,8.08,8.07,8.0,7.98,7.9,7.99,8.08,7.92,8.08,8.16,8.0,8.07,7.99,8.08,8.08,8.16,8.07,8.05,7.92,8.0,8.08,7.99,7.92,8.0,8.08,7.92,8.08,7.92,8.0,8.0,8.08,7.98,8.08,8.08,8.0,8.08,8.07,8.0,8.0,8.08,7.92,7.99,7.92,8.08,7.92,8.0,7.92,7.99,8.16,7.94,8.0,8.16,7.99,7.99,8.08,8.0,8.02,8.0,8.08,8.16,7.92,8.03,8.08,8.06,8.08,8.0,8.08,7.98,8.06,8.08,8.16,8.08,8.08
141,8.07,7.84,8.0,8.08,7.92,8.0,8.0,8.08,8.08,8.0,7.92,8.08,8.0,8.0,7.92,7.92,7.92,7.77,8.0,8.08,8.08,7.99,8.03,7.92,7.69,7.84,8.02,7.91,7.92,8.08,8.0,7.84,7.92,8.0,7.91,8.08,8.0,8.0,7.91,8.0,8.07,8.0,8.16,7.92,7.84,8.0,7.91,7.76,8.16,7.92,8.0,8.0,8.24,8.0,8.0,8.0,8.0,8.08,8.08,8.0,8.08,7.91,7.99,7.91,7.92,8.0,8.16,8.08,8.0,8.08,8.08,8.08,8.0,7.92,8.08,7.99,7.91,8.24,8.08,8.15,8.08,8.15,8.0,8.0,8.11,8.25,8.07,7.92,8.0,8.16,8.08,8.08,8.08,8.0,8.08,8.08,7.92,8.07,8.16,7.91,7.91,8.0,7.92,8.08,8.08,8.08,8.0,8.16,8.16,8.08,8.0,8.08,7.91,8.0,7.99,8.08,8.08,8.0,8.0,8.08,8.25,8.0,8.16,8.16,8.0,8.08,8.07,8.16,7.9,7.84,8.08,8.08,8.16,8.08,8.0,7.91,8.07,8.01,7.94,8.24
142,8.0,8.08,8.08,7.92,8.08,8.0,8.0,8.0,7.92,8.0,8.07,7.91,8.0,8.08,8.08,8.07,8.06,8.08,8.0,8.0,7.92,7.91,7.84,8.08,8.08,8.08,7.91,8.08,7.92,8.08,8.08,8.0,8.16,7.92,7.92,8.08,8.25,8.08,8.0,7.92,8.0,8.0,7.91,8.08,7.99,8.08,8.02,8.08,8.0,7.99,8.08,8.08,8.08,8.0,8.08,8.0,8.08,7.92,8.0,8.0,8.0,8.0,7.91,8.0,8.08,8.0,8.0,8.0,8.08,8.0,8.0,7.92,8.0,8.08,8.0,8.0,8.0,7.99,8.07,7.75,8.0,8.07,7.84,8.08,7.92,7.99,8.07,8.11,7.99,7.99,8.0,8.08,8.0,8.0,8.0,7.84,8.0,8.0,8.0,7.92,8.08,8.08,7.89,7.91,8.07,7.92,8.0,7.92,8.07,7.91,8.0,7.84,8.07,8.0,8.08,7.91,7.84,8.08,8.0,8.08,8.08,8.16,7.91,8.0,8.16,8.08,8.0,8.0,7.92,7.91,8.08,8.08,8.0,8.16,7.99,7.91,7.86,8.0,8.08,7.92
143,8.08,8.08,7.92,8.08,8.03,8.08,8.0,8.16,8.08,8.0,8.07,8.0,8.08,7.91,8.0,8.0,7.92,8.0,7.76,8.0,8.16,8.08,7.92,8.0,8.0,8.08,8.0,8.08,8.16,8.0,7.92,8.08,8.06,8.08,8.0,8.08,7.84,8.08,8.08,8.16,8.08,8.16,8.08,8.0,8.16,8.0,7.91,7.84,8.0,8.08,8.0,7.92,8.0,8.0,7.99,8.08,8.08,8.0,8.0,8.08,8.0,8.0,7.83,7.92,8.08,8.08,8.08,7.92,8.0,7.92,8.0,8.0,8.07,8.0,8.0,8.08,8.16,7.92,8.08,8.08,7.92,7.92,8.0,8.08,8.16,8.08,7.99,8.08,8.07,7.98,7.91,8.08,8.08,8.03,8.08,8.08,8.08,8.0,7.99,8.08,8.0,8.08,8.08,8.16,8.08,8.08,8.08,8.08,7.91,8.0,8.08,8.16,8.0,8.15,8.06,8.0,8.0,8.0,8.0,7.92,8.08,7.92,8.08,8.08,7.92,8.0,8.08,8.0,7.99,8.08,8.0,8.0,8.08,8.0,8.16,8.16,8.08,7.98,7.92,8.08
144,8.0,8.0,8.0,7.99,8.08,8.08,8.08,8.0,8.08,7.92,7.99,8.0,8.03,8.16,8.08,8.07,8.07,8.08,7.83,8.0,7.92,7.99,8.0,8.0,8.0,7.84,8.08,8.08,7.99,8.08,8.08,8.0,8.0,8.0,8.08,7.84,7.99,7.92,8.08,8.08,8.0,8.0,8.0,8.08,8.0,7.99,7.92,7.76,7.91,7.99,8.08,8.08,8.16,7.92,8.08,8.0,8.0,7.84,8.0,7.92,8.0,8.0,8.08,8.08,7.92,8.0,7.92,8.16,8.0,8.08,7.99,8.0,8.0,8.0,8.08,7.84,8.0,8.06,7.99,8.08,8.08,8.07,8.08,8.0,8.0,8.08,7.99,7.92,8.0,8.0,7.99,8.08,8.0,8.0,8.0,7.91,8.0,8.08,8.08,7.95,8.0,8.08,8.0,8.0,7.99,7.99,8.08,8.08,8.16,8.08,8.08,8.0,8.0,8.0,8.08,8.08,8.0,8.16,7.84,8.08,8.16,8.11,7.91,8.08,8.16,8.0,8.0,8.16,8.07,8.08,8.16,8.08,8.0,8.0,8.0,8.08,8.0,8.08,8.0,8.0
145,7.99,8.0,7.92,8.08,8.0,7.92,8.08,8.07,8.08,8.0,8.08,8.07,7.99,8.0,8.08,8.0,8.0,8.08,7.76,8.0,7.99,8.08,7.84,8.08,7.92,8.16,8.16,8.08,8.08,8.16,8.0,7.92,8.0,8.08,8.03,8.16,8.07,8.0,8.0,8.0,7.92,7.84,8.0,8.0,7.91,8.08,8.0,7.99,8.08,8.08,7.92,8.0,8.08,8.16,8.08,8.08,8.08,8.0,8.03,8.0,8.08,8.0,8.08,8.08,8.08,8.0,8.0,7.92,7.92,8.0,8.08,8.0,8.08,8.0,8.08,8.0,8.08,7.94,7.98,8.08,7.99,8.0,8.08,8.08,8.16,7.95,8.08,8.0,8.07,8.08,8.16,8.08,8.08,8.0,8.08,8.0,7.99,7.99,8.08,8.08,8.08,8.0,8.02,8.16,8.08,8.08,8.08,8.0,8.07,8.08,8.0,8.08,8.16,8.07,8.0,8.08,8.08,7.84,7.91,8.0,8.07,8.0,7.84,8.0,8.16,8.0,8.08,8.0,8.0,7.92,7.84,8.03,8.08,8.0,8.08,8.0,8.0,8.0,7.92,8.16
146,8.08,7.92,8.08,7.92,7.92,7.91,7.92,7.95,7.92,8.0,8.0,8.08,8.07,8.0,8.0,8.08,8.0,8.08,8.07,7.84,8.0,7.92,7.99,8.0,8.0,7.99,8.0,8.0,8.0,7.99,8.16,8.08,8.08,8.0,7.92,7.91,8.06,8.08,7.91,8.08,8.08,8.16,8.0,8.08,8.08,8.08,8.08,8.0,8.0,7.99,7.99,8.08,8.0,7.84,7.99,8.08,7.92,7.92,7.84,8.16,7.92,8.0,7.92,8.0,7.91,8.0,8.08,8.08,8.08,8.0,8.0,8.0,8.08,8.08,8.08,8.0,7.92,7.91,8.0,8.0,8.16,8.03,7.99,8.16,8.0,7.84,7.99,8.06,7.99,8.0,7.92,8.0,8.0,8.0,7.99,8.08,8.08,8.0,8.0,7.92,7.91,8.0,8.0,8.08,7.91,8.08,8.0,7.98,8.08,8.08,8.08,7.84,7.9,8.08,8.08,8.0,8.0,8.16,8.0,8.0,8.0,8.08,7.99,8.08,8.0,8.0,7.92,8.0,8.07,8.0,8.08,8.08,8.08,8.16,8.08,8.0,8.08,8.0,7.91,8.08
147,8.08,7.92,7.99,8.03,8.0,7.84,8.16,8.07,8.15,8.08,7.98,8.07,7.92,7.92,8.07,7.91,8.16,8.16,8.16,7.9,7.92,8.25,8.0,8.0,8.0,8.0,7.84,8.08,8.07,7.92,8.08,7.92,8.0,8.0,8.08,8.16,7.99,8.0,8.0,8.16,8.08,8.0,7.92,8.08,8.0,8.16,7.91,8.08,8.0,8.16,8.08,7.91,7.92,8.16,8.16,7.92,8.08,8.0,8.25,7.92,8.0,8.08,8.08,8.08,8.16,7.92,8.0,8.0,8.0,7.91,8.02,7.98,7.92,8.0,7.84,8.08,8.16,8.0,8.16,8.0,7.99,8.05,8.08,7.92,8.0,8.0,7.91,7.91,8.07,7.99,8.25,8.07,8.0,8.08,8.0,7.92,8.08,8.0,8.0,8.08,8.25,8.08,8.08,7.92,8.08,7.99,8.0,8.08,7.92,8.16,8.0,8.06,8.16,8.16,7.91,7.92,8.0,8.0,7.92,8.16,8.16,8.08,8.16,8.08,7.92,8.08,8.08,8.08,7.92,7.82,8.16,8.0,8.0,7.91,8.0,8.08,8.16,8.08,8.08,7.91
